BG_ID	Date	Station	Total Phyto Reads	Actinocyclus	Actinoptychus	Adriamonas	Alexandrium	Amoebophrya_sp_Dinophysis	Amoebophrya_sp_Gymnodinium	Amoebophrya_sp_Karlodinium	Amoebophrya_sp_Prorocentrum	Amoebophrya_sp_Scrippsiella	Apedinella	Aplanochytrium	Archaeplastida	Asteromphalus	Aulacoseira	Aureococcus	Bacillariophyceae	Bathycoccus	Bicosoeca	Bicosoecida	Biddulphia	Bolidomonas	Brockmanniella	Cerataulina	Chaetoceros	Charophyta	Chlamydomonadales	Chlamydomonas	Chlorophyceae	Chlorophyta	Chloroplastida	Chromulinales	Chroomonas	Chrysocampanula	Chrysochromulina	Chrysophyceae	Coccolithales	Cocconeis	Coscinodiscus	Crustomastix	Cryptomonadales	Cryptomonas	Cryptophyceae	Cyclotella	Cylindrotheca	Cymbomonas	Desmodesmus	Dinoflagellata	Dinophysis	Ditylum	Duboscquella	Eucampia	Euduboscquella	eukaryote_marine_clone	Eunotogramma	Gonyaulacales	Gonyaulax	Guinardia	Gymnodinium_clade	Gyrodinium	Hafniomonas	Helicotheca	Hemiarma	Hemiselmis	Heterocapsa	Heterosigma	Isochrysidales	Karlodinium	Katablepharis	Lauderia	Lepidodinium	Leptocylindrus	Mallomonas	Mamiella	Mantoniella	Mediophyceae	Melosira	Micromonas	Monomastix	Mychonastes	Nannochloropsis	Navicula	Neoceratium	Nephroselmis	Nerada	Nitzschia	Noctiluca	Ochrophyta	Odontella	Ostreococcus	Oxyrrhis	Paramonas	Paraphysomonas	Pavlova	Pedinellales	Pedinomonas	Peridiniopsis	Phaeocystis	Plagioselmis	Pleurosigma	Protoperidinium	Prymnesiales	Prymnesiophyceae	Prymnesium	Pseudoisochrysis	Pseudonitzschia	Pseudopedinella	Pteridomonas	Pterosperma	Pyramimonas	Rhizosolenia	Rhodomonas	Skeletonema	Spermatozopsis	Spumella	Stramenopiles	Suessiaceae	Syndiniales	Synedra	Synura	Teleaulax	Telonema	Tetraselmis	Thalassiosira	Thoracosphaeraceae	Thraustochytriaceae	Thraustochytrium	Trebouxiophyceae	Triparma	Ulnaria	Ulvophyceae	Vorticellides	Zygnematophyceae	Stoeckeria	Peridiniales	Akashiwo	eukaryote_clone	Picochlorum	Minidiscus	Fragilariopsis	Scrippsiella	Prorocentrum	Amoebophyra	Amoebophyra_sp_Cochlodinium	Stephanodiscus	Thraustochytriidae	Entomoneis	Pedinophyceae	Symbodinium	Geminigera	prasinophyte	Paragymnodinium	Pediastrum	Gymnodinium	Discostella	Amoebophrya
SB100	11/8/2016	27	1067	0	0	0	0	0	0	4	26	0	2	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	6	1	0	0	0	35	0	0	0	0	0	7	0	0	0	0	0	38	0	0	0	55	9	0	0	19	4	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	2	0	41	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	71	0	19	3	0	0	21	0	0	0	0	137	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	27	26	0	0	3	8	0	0	0	0	2	0	27	0	0	0	253	0	0
SB101	11/8/2016	32	18207	0	5	0	0	0	3	26	85	0	41	2	0	0	0	0	17	2014	0	13	0	15	0	0	0	51	0	0	0	70	29	0	0	0	78	0	3	0	5	0	799	0	110	0	0	0	0	1354	0	2	0	0	5	279	0	0	9	0	0	184	0	0	0	1081	0	0	0	325	155	0	0	0	0	0	0	0	0	1852	0	0	0	0	0	109	0	0	0	261	0	1931	0	0	106	0	19	0	0	0	0	0	0	2	4	7	0	0	0	0	0	588	0	460	196	0	0	657	0	55	0	0	1924	84	0	144	1	8	0	46	6	0	0	0	0	0	0	0	0	140	526	0	0	49	137	54	0	0	0	0	0	886	0	0	0	1195	0	0
SB102	11/8/2016	36	6392	0	2	0	0	0	0	0	18	0	4	2	0	0	0	0	2	773	0	0	0	11	0	0	4	26	0	0	0	46	5	0	0	0	23	0	0	0	0	0	317	0	33	3	0	0	0	236	0	0	0	0	0	63	0	0	1	0	0	57	0	0	0	388	0	0	0	27	37	0	0	0	0	0	0	0	0	497	0	0	0	3	0	18	0	0	0	72	0	1530	6	0	36	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	80	0	81	125	0	0	139	0	41	0	0	732	27	0	22	0	2	0	38	2	0	0	0	0	0	0	0	0	190	124	0	0	11	34	0	0	0	0	3	0	255	0	0	0	239	0	0
SB96	11/8/2016	6	15291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	10	0	0	0	25	0	5	64	167	0	18	0	33	0	0	17	0	18	0	0	0	2	0	846	0	12	401	0	0	0	1625	0	0	0	0	0	14	0	0	0	0	0	219	0	0	0	748	0	0	0	6	393	0	0	0	0	259	0	0	0	83	0	0	0	0	0	0	0	0	0	110	0	4147	0	0	98	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5	4	0	0	33	0	5	0	0	520	0	7	274	28	0	0	4	0	0	0	0	0	0	0	0	0	13	85	0	0	0	662	0	0	0	0	83	650	3066	0	0	0	481	0	0
SB97	11/8/2016	13	16945	0	5	0	0	0	2	7	123	0	44	7	0	0	0	0	12	393	0	0	0	38	0	3	10	105	0	2	0	15	12	0	0	0	150	0	0	0	54	4	574	0	86	129	0	0	0	2194	8	0	43	0	74	250	0	0	0	3	0	64	0	0	0	732	0	0	0	37	568	0	0	0	0	210	0	2	0	1020	0	0	0	4	0	0	0	2	0	131	2	2838	8	0	76	0	12	0	0	0	0	0	0	4	0	25	0	0	4	0	0	531	0	106	112	0	0	583	0	68	0	0	1169	141	21	238	0	6	0	235	6	0	0	0	0	0	0	1999	0	42	280	0	0	12	458	3	0	0	0	47	0	642	2	0	0	158	0	0
SB98	11/8/2016	18	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
SB99	11/8/2016	22	196	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	18	0	0	0	0	4	3	0	0	0	0	0	3	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	3	0	0	15	0	0	0	0	13	0	0	8	0	0	0	4	0	0	0	0	0	0	0	28	0	0	9	0	0	0	3	0	0	0	0	0	0	11	0	0	0	18	0	0
SB103	12/13/2016	6	8891	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	50	123	2	5	0	28	0	0	24	187	0	0	69	95	7	0	0	0	48	0	0	0	0	0	2732	0	3	128	11	0	0	611	0	0	0	0	11	174	0	0	0	0	170	107	0	0	0	208	0	0	0	75	100	0	0	0	0	0	0	107	0	37	0	0	0	0	0	0	0	0	0	182	0	1433	23	0	42	0	22	0	0	0	0	0	0	0	0	0	0	5	14	0	0	63	0	2	2	6	0	12	0	0	0	0	432	57	0	359	0	17	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899
SB104	12/13/2016	13	8735	21	2	0	2	0	25	96	88	0	28	6	0	0	0	0	9	551	0	9	0	18	0	0	15	91	0	0	0	218	11	0	0	0	71	0	5	0	8	0	671	0	7	0	4	0	0	1139	0	0	37	0	81	563	0	0	0	3	568	208	0	2	0	59	0	2	13	834	250	0	0	15	0	0	10	64	0	182	0	0	0	0	0	0	0	5	3	123	3	287	0	0	10	0	19	0	0	25	0	3	0	10	0	11	0	5	0	0	0	235	0	99	61	0	0	85	0	0	0	0	930	420	0	302	0	20	0	20	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68
SB105	12/13/2016	18	1754	22	0	0	0	0	6	21	77	0	0	0	0	2	0	0	4	55	0	4	0	0	0	0	17	17	0	0	0	0	0	0	0	0	12	0	0	0	0	0	65	0	10	0	0	0	0	372	0	7	7	0	31	32	0	0	0	6	0	29	0	0	0	30	15	2	10	63	45	0	0	6	0	0	0	0	0	67	0	0	0	8	2	5	0	0	46	11	0	23	0	0	0	0	2	0	0	18	0	0	5	0	0	0	0	0	0	0	0	35	0	18	13	0	0	72	0	4	0	0	70	40	0	21	0	3	0	16	0	0	0	0	0	0	0	0	0	2	160	0	0	3	16	8	0	0	0	0	0	39	2	2	0	76	0	0
SB106	12/13/2016	22	1397	16	0	0	0	0	3	14	36	0	2	0	0	0	0	0	0	74	0	4	0	4	0	2	0	0	0	0	0	9	0	0	0	0	8	0	0	0	4	0	54	0	11	0	0	0	0	227	0	2	6	0	22	37	0	0	0	0	0	43	0	0	0	29	2	8	0	94	17	0	0	7	0	0	5	0	0	51	0	0	0	0	0	0	0	0	2	11	0	15	0	0	4	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	59	0	11	14	0	0	44	0	0	0	0	76	43	0	33	0	0	0	13	0	0	0	0	0	0	0	0	0	0	113	0	0	0	9	0	0	0	0	0	0	49	0	0	0	105	0	0
SB107	12/13/2016	27	1904	0	3	0	0	11	0	4	19	0	4	0	0	0	0	0	4	142	0	8	0	3	0	0	0	7	0	0	0	4	0	0	0	0	21	0	0	0	0	0	64	0	20	2	0	0	0	312	0	0	3	0	10	29	0	0	0	0	0	25	0	0	0	93	3	0	0	174	26	0	0	0	0	0	0	0	0	49	0	0	0	0	0	5	0	0	0	21	0	29	0	0	3	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	101	0	19	11	0	0	75	0	0	0	0	115	62	0	25	0	0	0	9	0	0	0	0	0	0	0	0	0	47	103	0	0	12	12	6	0	0	0	0	0	41	0	0	0	161	0	0
SB108	12/13/2016	32	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	15	0	0	0	4	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	3	5	0	0	6	0	0	0	0	25	2	0	9	0	0	0	2	0	0	0	0	0	0	0	2	0	0	35	0	0	0	0	0	0	0	0	0	0	8	0	0	0	20	0	0
SB109	12/13/2016	36	12953	0	4	0	0	0	0	2	300	466	6	3	0	0	0	0	53	459	0	51	0	26	0	0	54	109	0	0	14	21	20	0	0	0	40	0	0	0	0	0	315	0	81	5	4	0	0	2147	0	2	8	0	22	201	0	0	0	0	0	167	0	0	0	1066	137	0	0	341	507	0	0	0	0	0	8	0	0	142	0	0	7	8	0	67	0	0	2	432	0	619	4	0	122	0	59	0	0	0	0	0	6	17	8	11	18	0	0	0	0	267	0	166	359	0	0	608	0	0	0	0	1010	95	0	278	0	4	0	99	0	0	0	0	0	0	0	0	0	237	635	0	0	131	158	19	0	0	0	10	0	127	0	0	0	589	0	0
SB111	1/11/2017	6	7512	0	0	28	5	0	0	0	0	0	0	0	0	0	19	0	29	0	0	1134	0	29	0	0	0	1022	51	16	51	80	25	85	12	0	25	0	0	0	0	11	185	1276	2	0	0	0	0	118	0	0	0	0	0	385	0	0	0	0	2	43	0	0	0	24	0	0	0	0	85	0	0	0	31	0	0	289	2	0	25	3	0	10	0	0	145	0	0	1335	0	13	0	328	97	0	0	0	0	0	18	0	0	0	0	0	0	4	0	0	0	0	0	0	12	0	97	106	25	0	13	98	31	56	0	11	0	0	9	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB112	1/11/2017	13	6300	0	0	6	0	0	0	0	0	0	12	0	0	0	3	0	212	144	0	226	0	101	0	0	0	451	23	17	178	104	16	0	0	0	17	0	0	0	0	0	520	69	25	5	0	0	0	1182	0	0	0	0	10	132	0	0	0	0	25	8	0	0	0	58	0	0	0	47	358	0	0	0	0	0	0	267	0	35	3	0	0	19	0	0	11	2	0	639	0	185	0	131	72	0	2	0	0	0	19	0	0	0	0	0	0	5	11	0	0	5	0	14	27	0	32	65	0	0	0	0	502	36	0	14	0	3	6	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175
SB113	1/11/2017	18	3440	17	4	0	81	7	0	0	22	0	3	14	0	0	0	0	0	87	0	4	0	29	0	0	29	9	0	0	0	5	22	0	0	0	26	0	0	0	2	0	80	0	12	5	0	10	0	580	10	2	2	0	38	144	7	0	0	8	0	65	0	0	0	50	0	0	11	166	83	5	0	0	0	0	1	0	0	60	0	0	2	4	2	8	0	0	3	142	0	67	0	0	33	0	16	0	0	18	0	0	12	7	7	6	0	2	0	0	0	66	0	24	13	0	0	179	0	8	0	0	111	72	0	178	7	0	0	3	0	0	0	0	0	0	0	0	0	6	206	0	0	34	180	0	0	0	0	0	0	118	0	0	0	206	0	0
SB114	1/11/2017	22	2756	7	3	0	90	4	0	5	16	0	8	0	0	0	0	0	0	53	0	2	0	31	0	0	10	56	0	0	0	0	0	0	2	0	14	2	0	0	0	0	71	2	15	0	0	6	0	452	9	2	0	0	31	85	0	0	0	2	0	18	0	0	0	42	0	2	7	141	40	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	88	0	34	0	0	10	0	6	0	0	14	0	0	7	2	0	0	0	2	0	0	0	69	0	28	7	0	0	117	0	3	0	0	249	39	0	189	2	2	0	0	0	0	0	0	0	0	0	0	0	6	150	0	0	23	123	3	0	0	0	0	0	100	0	0	0	241	0	0
SB115	1/11/2017	27	4716	0	4	0	14	22	0	4	0	11	23	0	0	0	0	0	0	127	0	4	0	2	0	0	8	23	0	0	0	3	9	0	0	0	7	0	0	0	2	0	198	0	54	0	0	3	0	917	0	0	1	0	0	89	0	0	0	0	0	5	0	0	0	192	1	4	0	276	80	0	0	0	0	0	3	2	0	51	0	0	2	0	0	15	0	0	0	97	0	120	0	0	34	0	4	0	0	6	0	0	6	14	5	0	0	0	0	0	0	161	0	127	18	0	0	171	0	0	0	0	649	38	0	444	3	0	0	7	0	0	0	0	0	0	0	0	0	19	239	0	0	16	92	3	0	0	0	3	0	86	0	0	0	198	0	0
SB116	1/23/2017	18	11126	0	0	13	44	0	0	0	6	0	20	2	0	0	0	0	11	87	0	184	0	328	0	0	38	206	0	0	4	106	12	1	15	0	117	0	0	0	0	5	178	7	32	131	0	0	0	1225	8	0	0	0	21	1472	0	0	0	0	0	2	0	0	0	183	135	8	0	8	281	0	0	0	0	0	0	0	0	36	3	4	5	13	0	9	46	0	0	1914	0	49	6	671	79	0	21	0	149	0	0	0	16	8	6	0	0	0	0	0	0	153	0	57	14	0	63	1119	0	0	8	0	494	57	0	107	9	18	16	16	0	0	0	0	0	0	0	0	0	14	74	0	0	20	82	0	200	0	7	0	0	514	5	0	0	154	0	0
SB117	1/23/2017	22	32530	0	0	6	402	7	5	7	36	48	147	8	0	0	0	0	6	220	0	71	0	325	7	0	45	161	15	3	3	40	35	0	25	0	196	0	0	0	0	0	1122	2	108	89	5	0	0	8319	67	11	9	0	101	2055	0	0	0	0	0	0	0	0	0	1561	1816	15	0	19	481	0	0	0	0	2	5	0	0	94	0	3	16	5	0	11	17	0	0	1806	0	141	0	228	70	0	56	0	87	0	0	0	108	34	9	0	0	0	22	0	1	1080	0	278	115	0	14	535	0	0	0	0	3356	84	0	454	204	23	4	8	0	0	0	0	0	0	0	0	0	10	590	0	0	273	488	0	0	0	0	2	0	2903	0	0	0	1796	0	0
SB118	1/23/2017	27	23142	0	3	1	264	23	0	0	10	23	84	29	0	0	0	0	9	422	0	10	0	88	0	0	45	43	0	4	0	16	56	0	5	0	335	0	0	0	8	0	1338	0	184	94	0	0	0	3198	32	0	7	0	0	1128	0	0	0	0	0	0	0	0	0	1465	52	4	0	101	464	0	0	0	0	0	8	3	0	85	0	0	6	0	0	26	0	0	0	825	0	225	0	39	36	0	128	0	4	0	0	0	33	52	51	0	0	0	8	0	7	731	0	321	109	0	0	149	0	0	2	0	1854	234	0	609	63	24	0	25	0	0	0	0	0	0	0	0	0	27	1145	0	0	415	284	2	0	0	0	9	0	3389	10	0	0	2659	0	0
SB119	1/23/2017	32	22243	0	3	0	27	17	0	8	0	15	108	9	0	0	0	0	2	565	0	4	0	64	0	0	42	25	0	2	10	11	62	0	2	0	145	0	2	0	0	0	1244	0	174	329	2	0	0	4914	13	9	0	0	164	473	0	0	0	0	0	0	0	0	0	1537	1003	0	0	65	438	0	0	0	0	0	17	0	0	200	0	0	60	0	0	21	0	0	0	516	0	523	2	0	16	0	108	0	0	0	0	0	0	39	20	0	3	0	6	0	0	427	0	95	118	0	0	132	0	0	0	0	3635	111	0	435	18	36	4	28	0	0	0	0	0	0	0	0	0	37	1074	0	0	382	173	0	0	0	0	3	0	1925	0	0	0	591	0	0
SB120	1/23/2017	36	28945	0	0	0	0	32	0	2	0	18	77	37	0	0	0	0	20	429	0	71	0	87	0	0	129	40	0	0	65	26	27	28	0	0	112	0	2	0	9	0	616	0	132	301	0	0	0	8306	0	7	0	0	93	226	0	0	0	0	0	0	0	0	0	1253	3456	0	0	74	362	0	0	0	0	0	5	0	0	176	0	5	467	8	0	24	0	0	0	986	0	491	23	4	87	0	86	0	11	0	0	0	0	39	15	0	18	0	6	0	0	401	0	59	199	0	10	93	0	0	0	0	7682	33	0	152	0	97	0	13	0	0	0	0	0	0	0	0	0	66	627	0	0	331	109	0	0	0	0	8	0	353	0	0	0	224	0	0
SB122	2/8/2017	6	8819	0	0	27	0	0	0	0	0	0	0	0	5	0	3	0	9	0	0	421	0	18	0	0	0	234	10	15	25	100	9	0	4	0	21	3	0	0	0	9	203	2144	0	0	0	0	0	259	0	0	0	0	0	150	0	0	0	0	1	45	0	0	0	2	0	0	0	2	69	0	0	0	43	0	0	3869	0	0	19	0	0	0	0	0	43	0	0	565	0	0	0	47	94	0	0	0	0	0	73	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5	6	47	36	0	3	83	20	35	6	0	0	0	30	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB123	2/8/2017	13	8623	0	2	7	0	0	0	0	0	4	4	0	0	0	4	0	2	11	0	128	0	68	0	0	8	987	13	13	89	145	3	0	3	0	7	0	0	0	0	0	1735	102	15	0	0	0	0	1714	0	0	0	0	5	78	0	0	0	0	0	0	0	0	0	19	0	0	0	0	368	0	0	0	5	0	0	2043	0	0	16	2	0	2	0	0	36	0	0	278	0	15	0	97	13	0	0	0	0	0	19	0	0	0	0	0	5	3	0	0	0	17	0	3	0	2	2	77	0	0	2	18	189	34	0	0	0	11	126	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
SB124	2/8/2017	18	2735	0	0	0	33	0	0	6	14	10	13	0	0	0	0	0	0	69	0	0	0	27	0	0	6	8	0	0	0	2	15	0	2	0	30	0	0	0	0	0	95	0	12	21	0	0	0	520	14	0	13	0	10	74	0	0	0	0	0	53	0	0	0	62	0	3	0	3	48	0	0	0	0	0	0	0	0	52	0	0	2	4	2	8	0	0	0	96	0	104	0	0	8	0	8	0	2	5	0	0	2	0	0	2	0	0	0	0	0	38	0	2	226	0	0	145	0	2	0	0	185	68	0	38	2	0	0	7	0	0	0	0	0	0	0	0	0	4	213	0	0	40	59	0	0	0	0	0	0	175	0	4	0	69	0	0
SB125	2/17/2017	27	14801	0	0	0	32	0	0	6	0	45	388	98	0	0	0	0	3	2404	0	20	0	81	0	0	47	40	0	9	16	30	17	0	10	0	246	0	0	0	2	2	1317	0	454	246	0	0	0	601	5	20	0	0	359	332	0	0	0	0	0	17	0	0	0	1078	0	0	0	5	403	0	0	0	0	0	35	0	0	276	0	2	6	2	0	16	0	0	5	225	0	1521	0	0	63	0	17	0	3	0	0	0	5	13	3	0	2	0	0	0	0	157	0	67	398	0	0	292	0	0	0	0	853	8	0	31	50	39	6	31	0	0	0	0	0	0	0	0	0	77	908	0	0	138	114	0	0	0	0	7	0	831	0	0	0	267	0	0
SB126	2/17/2017	32	49854	0	0	0	0	0	0	0	1	168	189	76	0	0	0	0	229	1875	0	10	0	118	0	0	542	274	0	24	53	138	28	0	0	0	289	0	0	0	0	0	2205	0	457	844	13	0	0	19747	0	2	0	0	404	150	0	0	0	0	0	274	0	0	0	2342	0	0	0	6	2890	0	0	0	0	0	20	0	0	115	0	15	133	23	0	23	0	0	0	478	0	1578	0	0	58	0	100	0	0	0	0	0	3	19	1	0	5	0	1	0	5	1994	0	133	439	0	0	270	0	0	0	0	2875	108	4	88	0	16	0	38	0	0	0	0	0	0	0	0	0	1165	911	0	0	131	940	0	0	0	0	3	0	4278	0	0	0	536	0	0
SB127	2/17/2017	36	66618	0	2	0	0	0	0	0	0	184	119	96	0	0	0	0	255	2482	0	46	0	261	0	0	1537	298	0	60	146	195	45	0	0	0	417	0	0	0	0	0	3198	0	612	1586	25	0	0	22151	0	9	0	0	359	206	0	0	0	0	0	342	0	0	0	4762	0	3	0	13	3845	0	0	0	0	0	43	0	0	158	0	11	199	5	0	61	0	0	0	999	0	2588	0	0	207	0	176	0	0	0	0	0	0	26	3	0	2	0	0	0	0	3042	0	156	930	0	0	434	0	0	0	0	2885	134	3	314	0	44	0	41	0	0	0	0	0	0	0	0	0	1076	1294	0	0	121	1274	0	0	0	0	10	0	6648	2	0	0	477	1	0
SB128	3/7/2017	18	44707	0	0	0	0	0	0	19	0	19	907	50	0	0	0	0	66	916	0	81	0	591	0	0	412	228	8	174	254	384	52	0	371	0	106	0	0	0	2	0	1203	55	90	4262	0	0	0	5276	0	7	38	0	3	1205	0	0	0	0	0	132	0	0	0	858	0	3	0	42	361	0	0	0	1	3	6	4	27	251	14	0	14	7	0	20	4	0	0	2064	0	918	0	331	148	0	28	0	755	3	37	0	197	3	0	0	5	0	28	0	0	837	0	431	2300	44	0	960	0	0	0	0	1620	30	0	0	212	79	113	8	0	0	0	0	0	0	0	0	0	80	244	0	0	21	624	0	7580	0	0	0	0	6110	10	0	0	361	0	0
SB129	3/7/2017	22	12849	0	0	0	0	0	0	2	0	3	553	42	0	0	0	0	0	380	0	0	0	13	0	0	70	6	0	49	51	132	12	0	121	0	34	0	0	0	0	0	408	0	41	1920	0	0	0	750	7	28	0	0	0	977	0	0	0	0	0	23	0	0	0	191	0	4	0	2	51	0	0	0	0	0	0	0	0	42	0	3	4	0	0	31	0	0	0	45	0	534	0	2	25	0	9	0	6	0	0	0	6	28	9	0	4	0	3	0	0	383	0	69	2444	0	0	358	80	0	0	0	971	0	8	84	43	14	2	1	0	0	0	0	0	0	0	0	0	107	210	0	0	2	26	0	0	0	0	2	0	1227	0	0	0	197	0	0
SB130	3/7/2017	27	17474	0	0	0	0	0	0	12	0	0	401	55	0	0	0	0	0	1614	0	0	0	26	0	0	47	21	0	2	26	107	15	0	173	0	77	0	0	0	0	0	770	0	95	1395	4	0	0	365	0	10	0	0	0	506	0	0	0	0	0	98	0	0	0	248	0	0	0	0	147	0	0	0	0	0	1	0	0	72	0	0	12	0	0	20	0	0	0	38	0	2705	0	0	95	0	16	0	0	0	0	0	0	39	3	0	1	0	2	0	0	106	0	141	1411	0	0	1356	0	0	0	0	1423	0	0	17	39	21	0	44	0	0	0	0	0	0	0	0	0	194	615	0	0	3	0	0	0	0	0	2	0	2794	0	0	0	90	0	0
SB131	3/7/2017	32	58335	0	2	0	0	0	0	3	0	6	589	80	0	0	0	0	46	2425	0	83	0	131	0	0	792	369	0	56	22	399	85	0	36	0	264	0	0	0	0	0	4276	0	284	5026	9	0	0	3579	0	6	0	0	0	284	0	0	0	0	0	35	0	0	0	846	0	0	0	2	1564	0	0	0	0	0	0	0	0	128	0	12	147	4	0	27	0	0	0	348	0	3558	0	0	197	0	66	0	0	0	0	0	0	27	0	0	0	0	6	0	0	933	0	115	1891	0	0	928	0	2	0	0	1772	0	0	0	29	60	0	69	0	0	0	0	0	0	0	0	0	254	2724	0	0	6	9	0	0	0	0	5	0	23701	0	0	0	18	0	0
SB132	3/7/2017	36	32040	0	0	0	0	0	0	1	0	2	95	40	0	0	0	0	85	823	0	10	0	74	0	0	601	248	0	145	30	171	42	0	6	0	98	0	0	0	0	0	2412	2	128	3226	3	0	0	2366	0	2	0	0	0	206	0	0	0	0	0	20	0	0	0	513	0	0	0	0	1011	0	0	0	0	0	2	0	0	67	0	4	54	0	0	8	0	0	0	254	0	919	0	0	249	0	17	0	0	0	0	0	0	15	0	0	2	0	5	0	0	243	0	24	966	0	0	474	0	0	0	0	357	0	0	0	0	32	2	32	0	0	0	0	0	0	0	0	0	57	1656	0	0	6	10	0	0	0	0	0	0	14225	0	0	0	0	0	0
SB133	4/4/2017	18	26266	0	0	0	339	0	8	0	0	3	67	18	0	0	0	0	4	76	0	2	0	154	0	0	770	36	0	52	25	168	51	0	2440	0	166	0	0	0	35	0	338	0	52	0	3	0	0	3564	4	155	5	0	0	460	0	0	0	0	0	1351	0	0	0	432	319	48	0	169	470	0	0	0	0	0	19	3	0	220	0	3	3	0	0	84	0	0	0	462	5	112	0	5	79	0	20	0	86	11	0	0	174	37	8	9	2	0	18	0	6	2098	0	250	739	6	0	420	0	11	0	0	817	320	93	49	37	64	58	7	0	0	0	0	0	0	0	0	0	85	4353	0	0	50	1741	3	0	0	0	2	0	1625	0	0	0	288	0	0
SB135	4/4/2017	22	3634	0	0	0	11	0	0	2	0	0	20	4	0	0	0	0	0	13	0	0	0	3	0	0	274	0	0	0	9	13	7	0	158	0	30	0	0	0	11	0	46	0	2	0	0	0	0	537	2	49	0	0	0	120	0	0	0	0	0	233	0	0	0	40	88	6	2	178	148	0	0	0	0	0	4	5	0	77	0	0	0	0	0	23	0	0	0	30	0	16	0	0	8	0	0	0	2	0	0	0	12	20	2	0	0	0	0	0	0	355	0	41	44	0	0	109	0	0	0	0	99	89	9	27	10	4	0	2	0	0	0	0	0	0	0	0	0	14	325	0	0	36	101	0	0	0	0	2	0	102	0	0	0	60	0	0
SB136	4/4/2017	27	30910	0	0	0	634	2	0	29	25	10	176	42	0	0	0	0	0	202	0	0	0	52	0	0	1361	46	0	25	156	88	18	0	466	0	375	0	0	0	754	0	268	0	40	0	0	0	0	5340	0	359	0	0	0	501	0	0	13	0	0	1151	0	0	0	336	443	25	0	1887	1652	0	0	0	0	0	53	2	0	718	0	5	3	0	0	215	0	0	0	131	0	64	0	0	19	0	24	0	0	0	0	0	75	140	31	125	15	0	20	0	18	3274	0	256	456	0	0	982	10	0	0	0	1326	537	824	742	38	4	0	46	0	0	0	0	0	0	0	0	0	58	1671	0	0	254	1085	0	0	0	0	10	408	485	0	0	0	310	0	0
